Time,TimeCumulative,Objective,Best
0.312450508,0.312450508,10.017871400136785,10.017871400136785
0.293975444,0.6064259519999999,8.490578047793136,8.490578047793136
0.283931516,0.8903574679999999,8.029383282322229,8.029383282322229
0.375311581,1.265669049,11.27755843040932,8.029383282322229
0.322344179,1.5880132279999999,12.378087542381918,8.029383282322229
0.301032219,1.889045447,9.022392703555786,8.029383282322229
0.301095736,2.190141183,9.84122795910732,8.029383282322229
0.299369138,2.489510321,9.334202963522676,8.029383282322229
0.325407404,2.814917725,9.852873166954334,8.029383282322229
0.309927416,3.1248451409999998,7.798978674318362,7.798978674318362
0.347717081,3.4725622219999996,10.13312309412507,7.798978674318362
0.310638476,3.7832006979999995,10.170946954578413,7.798978674318362
0.305920745,4.089121443,9.735579729813074,7.798978674318362
0.278009571,4.367131014,9.748543513726943,7.798978674318362
0.28411469,4.651245704,10.107713475628362,7.798978674318362
0.284802789,4.9360484929999995,13.218799781699957,7.798978674318362
0.282426047,5.21847454,9.617329103200413,7.798978674318362
0.274492533,5.492967073,7.041098016599679,7.041098016599679
0.282650434,5.775617507,10.090517951126566,7.041098016599679
0.315883148,6.091500655,8.194208175421108,7.041098016599679
0.291467406,6.382968061,8.519512089594476,7.041098016599679
0.291200122,6.674168183,9.670260124070852,7.041098016599679
0.288908111,6.963076294,12.476770172918757,7.041098016599679
0.329891196,7.2929674900000006,10.120349764111689,7.041098016599679
0.290587839,7.583555329,8.004354869269239,7.041098016599679
0.291113189,7.874668518,10.595348288271747,7.041098016599679
0.306434755,8.181103273,7.074260532613052,7.041098016599679
0.294815714,8.475918987,8.478653749185444,7.041098016599679
0.295542739,8.771461726,15.91695316536465,7.041098016599679
0.310501383,9.081963109,8.825862265083208,7.041098016599679
0.292269618,9.374232727,9.682194218593034,7.041098016599679
0.292538939,9.666771666,8.941622892445935,7.041098016599679
0.295047252,9.961818918,10.638435604999236,7.041098016599679
0.295552425,10.257371343,9.691927808578379,7.041098016599679
0.281013215,10.538384558,11.416902915720483,7.041098016599679
0.26941515,10.807799708000001,8.397701555744657,7.041098016599679
0.322075685,11.129875393,10.895120600696952,7.041098016599679
0.29193403,11.421809423000001,7.907670363423807,7.041098016599679
0.301800468,11.723609891,9.063183863723674,7.041098016599679
0.276770848,12.000380739,7.663666997585247,7.041098016599679
0.298249081,12.29862982,12.06362995136002,7.041098016599679
0.30620929,12.60483911,11.205692772927804,7.041098016599679
0.285788223,12.890627333000001,9.074308068585513,7.041098016599679
0.296139736,13.186767069000002,10.071298862326877,7.041098016599679
0.303551821,13.490318890000001,10.730834049023008,7.041098016599679
0.282990647,13.773309537000001,9.831321005236518,7.041098016599679
0.304761369,14.078070906,11.811744554163495,7.041098016599679
0.296394083,14.374464989,10.743012926357974,7.041098016599679
0.29670045,14.671165439,11.22444224556423,7.041098016599679
0.296365834,14.967531272999999,8.180025578563438,7.041098016599679
0.27525562,15.242786892999998,8.020710666219136,7.041098016599679
0.258065019,15.500851911999998,10.080519792496304,7.041098016599679
0.376019293,15.876871204999999,9.194120889477592,7.041098016599679
0.311266108,16.188137313,8.347295920941416,7.041098016599679
0.318969395,16.507106708,10.093801183119398,7.041098016599679
0.295596787,16.802703495,7.948815009342603,7.041098016599679
0.316151471,17.118854966,10.266399678023943,7.041098016599679
0.28247439,17.401329356,7.922617759728715,7.041098016599679
0.292786552,17.694115908,9.445420005446847,7.041098016599679
0.309462371,18.003578279,11.410868424837476,7.041098016599679
0.3140076,18.317585879,10.280889527240316,7.041098016599679
0.281494231,18.59908011,7.270464024470666,7.041098016599679
0.275995946,18.875076055999997,8.61227397637041,7.041098016599679
0.305030405,19.180106460999998,12.231210345899195,7.041098016599679
0.292386553,19.472493013999998,10.52064492296766,7.041098016599679
0.287649412,19.760142425999998,8.360989205205533,7.041098016599679
0.301313044,20.06145547,10.069737186853907,7.041098016599679
0.330104614,20.391560083999998,10.260003199792541,7.041098016599679
0.282684064,20.674244148,10.014162806548178,7.041098016599679
0.281629595,20.955873742999998,8.297748863618013,7.041098016599679
0.318565488,21.274439231,10.291485634803403,7.041098016599679
0.307458156,21.581897386999998,9.816453656675897,7.041098016599679
0.27465317,21.856550557,9.764368752487188,7.041098016599679
0.311765918,22.168316474999997,10.15617951802439,7.041098016599679
0.277036551,22.445353025999996,7.806501174300248,7.041098016599679
0.290577357,22.735930382999996,7.513394570334725,7.041098016599679
0.306830493,23.042760875999996,10.995582980111267,7.041098016599679
0.302530257,23.345291132999996,9.865292697360116,7.041098016599679
0.293105867,23.638396999999998,7.337480111727672,7.041098016599679
0.292077415,23.930474415,8.43400545405917,7.041098016599679
0.30652999,24.237004405,8.22380779322485,7.041098016599679
0.300038805,24.53704321,9.613401671456835,7.041098016599679
0.306505681,24.843548891,11.609975844481362,7.041098016599679
0.32549251,25.169041401,8.067681690053792,7.041098016599679
0.30692233,25.475963731,10.281474226377311,7.041098016599679
0.279657866,25.755621597,8.038407642912128,7.041098016599679
0.311403172,26.067024769,12.032412657649267,7.041098016599679
0.289358642,26.356383411,6.988031777374025,6.988031777374025
0.316192855,26.672576266,9.800936422839326,6.988031777374025
0.28836585,26.960942116000002,8.521519667942071,6.988031777374025
0.292264708,27.253206824000003,10.102223064518338,6.988031777374025
0.274094125,27.527300949000004,10.269028994020314,6.988031777374025
0.303942934,27.831243883000003,9.92389791390634,6.988031777374025
0.294931043,28.126174926,8.67890682758746,6.988031777374025
0.28808344,28.414258366000002,9.531262884817664,6.988031777374025
0.27944331,28.693701676000003,11.915602407429782,6.988031777374025
0.299176358,28.992878034000004,8.979544896387788,6.988031777374025
0.314838761,29.307716795000005,10.584013949677882,6.988031777374025
0.315885853,29.623602648000006,10.28524469897117,6.988031777374025
0.284966403,29.908569051000004,10.19230226718988,6.988031777374025
